form	lemma	POS	morph
གཉིས་པ་	གཉིས་པ་	NUM
། །		PUNCT
ཨེ་མ་	ཨེ་མ་	INTJ
འོ་	གོ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཨེ་	ཨེ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
། །		PUNCT
ཨེ་མ་	ཨེ་མ་	INTJ
འོ་	གོ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
མཛད་པ་	མཛད་པ་	VERB
ལེགས་	ལེགས་	VERB
། །		PUNCT
གང་	གང་	NO_POS
ཕྱི་	ཕྱི་	OTHER
ངན་སོང་	ངན་སོང་	NOUN
བདག་	བདག་	PRON
སྦྱངས་	སྦྱངས་	VERB
ན་	ནས་	PART
། །		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ཉིད་	ཉིད་	DET
ལ་	ལ་	PART
བཀོད་	བཀོད་	VERB
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཆེད་	ཆེད་	NOUN
དུ་	ལ་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
དྲིན་ལན་	དྲིན་ལན་	NOUN
གྱི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དུ་	ལ་	PART
མཆོད་པ་	མཆོད་པ་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
སརྦ་	སརྦ་	NO_POS
ཏ་	ཏ་	OTHER
ཐཱ་		NON_WORD
ག་	ག་	PRON
ཏ་	ཏ་	OTHER
ཨརྒྷཾ་		NON_WORD
སོགས་	སོགས་	DET
མཆོད་པ་	མཆོད་པ་	VERB
ཅི་རིགས་	ཅི་རིགས་	OTHER
བྱ་	བྱ་	VERB
།		PUNCT
སླར་ཡང་	སླར་ཡང་	OTHER
བདེ་བ་	བདེ་བ་	VERB
ཅན་	ཅན་	PART
དུ་	ལ་	PART
སོང་	སོང་	VERB
ན་	ནས་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
མཉེས་པ་	མཉེས་པ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
ཅིང་	ཅིང་	PART
གསུང་	གསུང་	VERB
གི་	གི་	PART
གདམས་པ་	གདམས་པ་	VERB
ནོད་པ་	ནོད་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
སརྦ་	སརྦ་	NO_POS
བུདྡྷ་		NON_WORD
ཀྵེ་		NON_WORD
ཏྲ་		NON_WORD
གཙྪནྟུ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
མེ་ཏོག་	མེ་ཏོག་	NOUN
འཐོར་	འཐོར་	VERB
།		PUNCT
བསྔོ་སྨོན་	བསྔོ་སྨོན་	NO_POS
བྱ་	བྱ་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རྗེས་ཆོག་	རྗེས་ཆོག་	NO_POS
སོགས་	སོགས་	DET
གཞུང་	གཞུང་	NOUN
ལྟ་	ལྟ་	OTHER
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
ཇོ་བོ་	ཇོ་བོ་	NOUN
ལུགས་	ལུགས་	NOUN
ཀྱི་	གི་	PART
མི་	མི་	PART
འཁྲུགས་པ་	འཁྲུགས་པ་	VERB
ལྷ་	ལྷ་	NOUN
དགུ་	དགུ་	NUM
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
མཁྱེན་པ་	མཁྱེན་པ་	VERB
ཞྭ་དམར་	ཞྭ་དམར་	PROPN
དྲུག་པ་	དྲུག་པ་	NUM
འི་	གི་	PART
གསུང་	གསུང་	VERB
ལྟ་	ལྟ་	OTHER
ཡན་ལག་	ཡན་ལག་	NOUN
བྱང་	བྱང་	NOUN
ཆོག་	ཆོག་	VERB
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ནག་འགྲོས་	ནག་འགྲོས་	OTHER
སུ་	ལ་	PART
བསྡེབས་པ་	བསྡེབས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ལྷག་བསམ་	ལྷག་བསམ་	NOUN
དུ་མ་	དུ་མ་	ADJ
འི་	གི་	PART
དཔལ་	དཔལ་	OTHER
འཛིན་	འཛིན་	VERB
བྱང་	བྱང་	NOUN
འདྲེན་	འདྲེན་	NO_POS
ཐུབ་བསྟན་པ་	ཐུབ་བསྟན་པ་	NOUN
ས་	གིས་	PART
། །		PUNCT
བསྟན་	བསྟན་	VERB
དང་	དང་	NO_POS
འགྲོ་	འགྲོ་	VERB
ལ་སྨན་པ་	ལ་སྨན་པ་	NO_POS
འི་	གི་	PART
རྣམ་དག་	རྣམ་དག་	ADJ
དབྱེ་བ་	དབྱེ་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
མི་	མི་	PART
འཁྲུགས་	འཁྲུགས་	NO_POS
ཆོ་ག་	ཆོ་ག་	NOUN
འི་	གི་	PART
ཆོས་སྦྱིན་	ཆོས་སྦྱིན་	NO_POS
ལེགས་བྱས་	ལེགས་བྱས་	OTHER
ཀྱིས་	གིས་	PART
། །		PUNCT
མཁའ་ཁྱབ་	མཁའ་ཁྱབ་	NOUN
ངན་འགྲོ་	ངན་འགྲོ་	NOUN
འི་	གི་	PART
དགྲ་	དགྲ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་རྒྱལ་	རྣམ་རྒྱལ་	NOUN
དཔལ་	དཔལ་	OTHER
དུ་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
ཏཱ་	ཏཱ་	NO_POS
ཡི་	གི་	PART
སི་ཏུ་པ་	སི་ཏུ་པ་	PROPN
ས་	གིས་	PART
སྤ་	སྤ་	NOUN
བྱང་	བྱང་	NOUN
སུ་	ལ་	PART
བྲིས་པ་	བྲིས་པ་	VERB
དགེ་	དགེ་	NOUN
། །།		PUNCT
སརྦ་	སརྦ་	NO_POS
མངྒ་		NON_WORD
ལམ་	གམ་	PART
།		PUNCT
